keyword,test_start,model,train_start,train_end,test_end,mae_raw,mae_norm,pred_trending
2026,2026-08-25 02:00:00,naive_last,2026-07-26 14:00:00,2026-08-24 20:00:00,2026-08-25 02:00:00,0.0,0.0,False
2026,2026-08-25 02:00:00,naive_mean,2026-07-26 14:00:00,2026-08-24 20:00:00,2026-08-25 02:00:00,0.3305084745762712,0.04721549636803874,False
2026,2026-08-25 02:00:00,arima,2026-07-26 14:00:00,2026-08-24 20:00:00,2026-08-25 02:00:00,0.20211046506733416,0.028872923581047736,False
2026,2026-08-25 02:00:00,lstm,2026-07-26 14:00:00,2026-08-24 20:00:00,2026-08-25 02:00:00,0.25156134739518166,0.03593733534216881,False
2026,2026-08-25 02:00:00,hybrid_avg,2026-07-26 14:00:00,2026-08-24 20:00:00,2026-08-25 02:00:00,0.2268359062312579,0.03240512946160827,False
2026,2026-08-25 02:00:00,hybrid_residual,2026-07-26 14:00:00,2026-08-24 20:00:00,2026-08-25 02:00:00,0.14783847241363254,0.02111978177337608,False
2026,2026-08-25 08:00:00,naive_last,2026-07-26 14:00:00,2026-08-25 02:00:00,2026-08-25 08:00:00,0.0,0.0,False
2026,2026-08-25 08:00:00,naive_mean,2026-07-26 14:00:00,2026-08-25 02:00:00,2026-08-25 08:00:00,0.3277310924369748,0.0468187274909964,False
2026,2026-08-25 08:00:00,arima,2026-07-26 14:00:00,2026-08-25 02:00:00,2026-08-25 08:00:00,0.1894117243930629,0.027058817770437556,False
2026,2026-08-25 08:00:00,lstm,2026-07-26 14:00:00,2026-08-25 02:00:00,2026-08-25 08:00:00,0.25156134739518166,0.03593733534216881,False
2026,2026-08-25 08:00:00,hybrid_avg,2026-07-26 14:00:00,2026-08-25 02:00:00,2026-08-25 08:00:00,0.22048653589412226,0.03149807655630318,False
2026,2026-08-25 08:00:00,hybrid_residual,2026-07-26 14:00:00,2026-08-25 02:00:00,2026-08-25 08:00:00,0.17267313171272158,0.024667590244674513,False
2026,2026-08-25 14:00:00,naive_last,2026-07-26 14:00:00,2026-08-25 08:00:00,2026-08-25 14:00:00,0.0,0.0,False
2026,2026-08-25 14:00:00,naive_mean,2026-07-26 14:00:00,2026-08-25 08:00:00,2026-08-25 14:00:00,0.325,0.04642857142857143,False
